num_rumor;date;name;id;content;retweets;
0;2013-07-16;m.davids;@breakingflunews;http://breakingflunews.com  Hundreds of swine flu cases reported in South Africa - Africa Review: Africa ReviewHundr... http://bit.ly/149hWwc ;1;
0;2013-07-16;Swineflu (H1N1) News;@News_SwineFlu;#swineflu Hundreds of swine flu cases reported in South Africa - Africa Review http://bit.ly/149hWwc ;0;
0;2013-07-15;NewsWall SouthAfrica;@NewsWallCoZa;City evicted Orange Farm people illegally #- DA #PreventionofIllegalEvictionsAct #SouthAfrica http://bit.ly/18hwjx  http://twitpic.com/d2vdkt ;0;
0;2013-07-15;Live H9N2;@Live_H9N2;#Swineflu scare as disease hits KZN - Independent Online : http://bit.ly/12NyDbs ;0;
0;2013-07-14;AHP;@AfricaDoctors;Swine flu scare as disease hits KZN - KwaZulu-Natal | IOL News | http://IOL.co.za  http://www.iol.co.za/news/south-africa/kwazulu-natal/swine-flu-scare-as-disease-hits-kzn-1.1546504#.UeOU1usU2Q0.twitter …;1;
0;2013-07-14;Live H1N1;@live_h1n1;#Swineflu scare as disease hits KZN - Independent Online : http://bit.ly/12NyDbs ;1;
0;2013-07-14;pandemie6;@pandemie6;#Swineflu scare as disease hits KZN - Independent Online : http://bit.ly/12NyDbs ;0;
0;2013-07-14;EarthGerm.com;@EarthGerm;EG Flu Tracking News Swine flu scare as disease hits KZN - Independent Online http://ow.ly/2yl1da ;0;
0;2013-07-14;Swineflu (H1N1) News;@News_SwineFlu;#swineflu Swine flu scare as disease hits KZN - Independent Online http://bit.ly/15tEYL6 ;0;
0;2013-07-14;Global Pharma News;@pharma_global;Swine flu scare as disease hits KZN - Independent Online http://goo.gl/fb/WfX6p ;0;
0;2013-07-14;Flu H1N1 H5N1;@fluetweets;#H1N1 Swine flu scare as disease hits KZN - Independent Online http://goo.gl/fb/qUUBK ;0;
0;2013-07-14;Lucky Mngomezulu;@MthokozisiLucky;Swine flu scare as disease hits KZN - KwaZulu-Natal | IOL News | http://IOL.co.za  - http://www.iol.co.za/news/south-africa/kwazulu-natal/swine-flu-scare-as-disease-hits-kzn-1.1546504#.UeKvLqPRY8c …;0;
0;2013-07-14;Durban Search;@DurbanSearch;@durban_kzn Independent OnlineSwine flu scare as disease hits KZNIndependent OnlineThe Health Departme... http://bit.ly/15tSEWl  #Durban;0;
0;2013-07-14;Pandemic News;@mypandemicnews;PandemicLive Swine flu scare as disease hits KZN - Independent Online: Independent OnlineSwine flu scare as di... http://bit.ly/13goqTD ;0;
0;2013-07-14;makoto;@makoto_au_japon;South #Africa: Swine #flu scare as disease hits #KZN http://www.iol.co.za/news/south-africa/kwazulu-natal/swine-flu-scare-as-disease-hits-kzn-1.1546504#.UeKbhay2-i8 … #NICD #H1N1 #influenza #Durban #Pietermaritzburg #vaccine;1;
0;2013-07-14;H1N1 Scare;@H1N1Scare;Swine flu scare as disease hits KZN - Independent Online http://bit.ly/15tEYL6 ;0;
0;2013-07-14;Swine Flu;@swineflu911;Swine flu scare as disease hits KZN - Independent Online: Independent OnlineSwine flu scare as disease hits KZ... http://bit.ly/13ghOEM ;0;
0;2013-07-14;parkybell;@parkybell;Swine flu scare as disease hits KZN - Independent Online: Independent OnlineSwine flu s... http://bit.ly/15tEYL6  http://bit.ly/1Y7RsT ;0;
0;2013-07-14;Swine Flu Info;@swineflu2;#swineflu Swine flu scare as disease hits KZN - Independent Online: Independent OnlineSwine flu scare as disea... http://bit.ly/15tEYL6 ;1;
0;2013-07-14;NewsHitterTeam;@N_H_Africa;Swine flu scare as disease hits KZN http://bit.ly/13gf3U8 ;0;
0;2013-07-14;m.davids;@breakingflunews;http://breakingflunews.com  Swine flu scare as disease hits KZN - Independent Online (blog): Independent Online (blo... http://bit.ly/15tEYL6 ;0;
0;2013-07-14;Flu_Alert_Swine_Flu;@Flu_alert;#Swineflu scare as disease hits KZN - Independent Online : http://bit.ly/12NyDbs ;0;
0;2013-07-12;Cloud4Logistics;@warehouseit;http://lnkd.in/zBGsJR  is back see doc asap if not well. #SwineFlu #SouthAfrica #NICD;0;
0;2013-07-11;Masa Horie;@SwineFluStory;[SwineFluInfo] Chickenruby on South Africa: Swine Flu: Swine Flu. My 14yo son fainted today and the 18yo bundl... http://bit.ly/15jT3ut ;0;
0;2013-07-11;Suzanne J S;@chickenruby;Swine flu in the UK 2009 versus Swine Flu in South Africa 2013 http://www.chickenruby.com/2013/07/swine-flu.html … they treat it differently Is it country or less panic?;0;
0;2013-07-11;Suzanne J S;@chickenruby;We live in South Africa, would expect lion or elephant flu, but how the hell has the youngest contracted swine flu?;0;
0;2013-07-06;Masa Horie;@SwineFluStory;[SwineFluInfo] Hoax Warning Claims Deadly Swine Flu Epidemic in South Africa: An Afrikaans language message ci... http://bit.ly/1aaV2Ig ;0;
0;2013-07-06;makoto;@makoto_au_japon;South #Africa: Swine #flu has not spread to the #Cape http://ewn.co.za/2013/07/06/Swine-flu-has-not-spread-to-the-Cape … #SA #Gauteng #H1N1 #influenza #vaccine #vaccination;0;
0;2013-07-05;21;@Sinikiwe_;LOL! RT@SboneloHlophe: Swine flu is back, panic South Africa panic!;0;
0;2013-07-05;Sbonelo Hlophe;@SboneloHlophe;Swine flu is back, panic South Africa panic!;0;
0;2013-07-05;Cardia♡;@Cardia79;@nicd_sa: No Swine flu outbreak in South Africa: http://www.nicd.ac.za/?page=alerts&id=5&rid=247 … cc @ewnreporter;0;
0;2013-07-05;Cardia♡;@Cardia79;PLEASE RT PEOPLE! THANKS! @nicd_sa: No Swine flu outbreak in South Africa: http://www.nicd.ac.za/?page=alerts&id=5&rid=247 …;0;
0;2013-07-05;NICD;@nicd_sa;No Swine flu outbreak in South Africa: http://www.nicd.ac.za/?page=alerts&id=5&rid=247 …;0;
0;2013-07-04;Clare Page;@tweeting_frog;RT @hoaxslayer Hoax Warning Claims Deadly Swine Flu Epidemic in South Africa : http://xsla.me/1a0kSia ;0;
0;2013-07-04;Julie;@TABLECLOTH1;#SwineFlu 2 dead and ministry says don't panic it's not serious,these are fools of note.South Africa take note.;0;
0;2013-07-03;Hoax-Slayer;@hoaxslayer;Hoax Warning Claims Deadly Swine Flu Epidemic in South Africa : http://xsla.me/1a0kSia ;1;
0;2013-07-03;makoto;@makoto_au_japon;South #Africa: #SA on swine #flu watch http://ewn.co.za/2013/07/03/No-outbreak-of-swine-flu … #NICD #H1N1 #influenza;1;
0;2013-07-03;TheWaywardChild;@valkyrie_storm;Great. Now we have a swine flu epidemic in South Africa;0;
0;2013-07-02;Muzamana Victor;@Muzamana_Victor;Swine Flu might be trending in South Africa. #BeAlert;0;
0;2013-06-28;makoto;@makoto_au_japon;South #Africa: Swine #flu predominant, but ‘no need to panic’ http://www.iol.co.za/scitech/science/news/swine-flu-predominant-but-no-need-to-panic-1.1538877 … #SA #H1N1 #H3N2 #influenza #Cape #KZN #Natal #Gauteng;0;
0;2013-06-02;Swine Flu;@SwineFluTicker;IRIN Africa | SOUTH AFRICA: Swine flu cases more than known ...: Johannesburg , 13 July 2009 (IRIN) - South Af... http://bit.ly/14mYhE6 ;0;
0;2013-05-07;Alex V. White;@swineflu_virus;South Africa to investigate private health market http://reut.rs/15yIaJO ;0;
0;2013-04-22;Alex V. White;@swineflu_virus;South Africa seeks to close drug patent loophole http://reut.rs/17J7Yyw ;0;
0;2013-04-09;Alex V. White;@swineflu_virus;Bird flu found on South Africa ostrich farm, no Chinese link seen http://reut.rs/12FPCNZ ;0;
0;2013-03-31;Swine Flu;@SwineFluTicker;Family sues minister over swine flu death Crime & Courts | IOL ...: South Africa's Premier Online News Source.... http://bit.ly/XyhJQ9 ;0;
0;2013-03-31;Swine Flu;@H1N1swineflu;#swine #flu Family sues minister over swine flu death Crime & Courts | IOL ...: South Africa's Premier Online ... http://bit.ly/16cBuvX ;0;
0;2013-03-31;Got Agel;@GotAgel4U2;Family sues minister over swine flu death Crime & Courts | IOL ...: South Africa's Premier Online News Source.... http://bit.ly/125tpbL ;0;
0;2013-03-31;Swine Flu Protection;@swine_flu_pro;http://bit.ly/4ngDZN  Family sues minister over swine flu death Crime & Courts | IOL ...: South Africa's Premi... http://bit.ly/XyhJzy ;0;
0;2013-03-31;Len Deacon;@lendeacon;South Africa - Family sues Minister of Defence over swine flu death in 2 Military Hospital;0;
0;2013-03-31;Len Deacon;@lendeacon;South Africa - Family sues Minister of Defence over swine flu death in 2 Military Hospital;0;
0;2013-02-27;Alex V. White;@swineflu_virus;India's Cipla offers to buy South Africa's Cipla Medpro for $512 million http://reut.rs/140T2dl ;0;
0;2013-02-24;Alex V. White;@swineflu_virus;Scale-up of Rural South Africa HIV Treatment Increases Adult Life Expectancy http://bit.ly/XOZd37 ;0;
0;2013-01-04;Papi Jr ♡;@MEZSKE;@isaacoutland how do you have an iPhone and you misspell Swine Flu. And it came from South Africa dickhead.;0;
0;2012-12-28;Alex V. White;@swineflu_virus;Silicosis class action motion filed against South Africa gold firms http://reut.rs/THOb1t ;0;
0;2012-12-11;Alex V. White;@swineflu_virus;AstraZeneca starts mid-stage TB drug trial in South Africa http://reut.rs/Z9Wggx ;0;
0;2012-11-29;Alex V. White;@swineflu_virus;South Africa awards $667 million HIV drugs supply contract http://reut.rs/V4r25F ;0;
0;2012-09-04;Oh My Garth;@Garthyboycahill;70 People in South Africa get swine flu and everyone wants to wear a mask. 7 million people & more have HIV/AIDS yet no one wears a condom.;0;
0;2012-09-04;MATTHEW B. JAMES;@WorldsBestLight;EHD killing hundreds of DEER in ILLINOIS ~ A cluster of another SWINE FLU variant (H1N2v) reported b http://fb.me/2j0OCRR85 ;0;
0;2012-09-04;MATTHEW B. JAMES;@WorldsBestLight;http://naturalunseenhazards.wordpress.com/2012/09/04/ehd-killing-hundreds-of-deer-in-illinois-a-cluster-of-another …... http://fb.me/1hKiTXzQQ ;0;
0;2012-08-10;black_from_town;@Problemralph;What ever happened to swine flu?#SouthAfrica;0;
0;2012-08-07;Alex V. White;@swineflu_virus;U.S. hands more control to South Africa in its AIDS fight http://reut.rs/P43JJh ;0;
0;2012-07-05;Official Mrs Perez;@vutivimpofu;@xPrincetonMBxx there is no swine flu in South Africa there has never been swine flu plz still come ;0;
0;2012-07-04;Swine Flu Protection;@swine_flu_pro;http://bit.ly/4ngDZN  Concern over H1N1 outbreak in Bolivia: South Africa's Premier Online News Source. Discover ... http://bit.ly/RepioO ;0;
0;2012-06-20;Jo Wehring ;@JoWehring;My Klout topics: sales, britain, linkedin, South Africa, camping, sustainability, wine and swine flu. Anyone need to know about swine flu?;1;
0;2012-05-05;Edwin Lange;@big_edlange;Doctor says gay sex causes swine flu A prominent Malaysian doctor has claimed that gay sex and masturbation increase... http://is.gd/KThFt8 ;0;
0;2012-04-23;Got Agel;@GotAgel4U2;Seasonal influenza takes hold: By Thrishni Subramoney While swine flu has been cause for concern in South Africa... http://bit.ly/JuRz93 ;0;
0;2012-04-23;Swine Flu News;@newsonswineflu;Seasonal influenza takes hold: By Thrishni Subramoney While swine flu has been cause for concern in South Africa... http://bit.ly/IkwnSf ;0;
0;2012-04-03;Keano;@sukerscrew24710;@sollyfeni is a wannabe englishman from south africa, real motherfucking wanker, so dirty he introduced swine flu to the world #cocksucker;0;
0;2012-04-02;Keano;@sukerscrew24710;@sollyfeni @guvnor4406 The only fool is Solethu the plastic scouse from Umtata South Africa, he is so dirty he started the swine flu;1;
0;2012-03-21;Alex V. White;@swineflu_virus;South Africa Maps Strategy for TB Fight http://bit.ly/GHMYtL ;0;
0;2012-03-20;Alex V. White;@swineflu_virus;Exclusive: South Africa gold firms to face silicosis class action http://reut.rs/GCCEJV ;0;
0;2012-03-20;Alex V. White;@swineflu_virus;Exclusive: South Africa gold firms to face silicosis class action http://reut.rs/GCRf4z ;0;
0;2012-03-17;Raymond August;@bigrayaugu;Mpuma farmers warned of swine flu threat http://n24.cm/wztmv6 ;0;
0;2012-03-15;Raymond August;@bigrayaugu;http://n24.cm/wztmv6  Mpuma farmers warned of swine flu threat;0;
0;2012-03-13;Raymond August;@bigrayaugu;http://bit.ly/ybvOsH  Mpuma hit by swine flu - Independent Online;0;
0;2012-03-11;Danny & Susan Pratts;@handwashpeople;Swine Flu Outbreak in South Africa. Travelers beware!! http://lnkd.in/nEDy4n ;0;
0;2012-03-09;Raymond August;@bigrayaugu;http://n24.cm/wztmv6  Mpuma farmers warned of swine flu threat;0;
0;2012-03-08;♥ Aja ♥;@ajamazing;Mpuma, South Africa hit by #Swine flu http://outbreaks.globalincidentmap.com/home.php ;0;
0;2012-03-08;Fiona Zerbst Hamed;@FionaZerbst;Just so you know. RT@FarmersWeeklySA: African swine flu threat in Mpumalanga. http://bit.ly/zvBfX4 ;0;
0;2012-03-08;Farmer's Weekly SA;@FarmersWeeklySA;African swine flu threat in Mpumalanga. http://bit.ly/zvBfX4 ;0;
0;2012-03-08;Lungelo Mkamba;@Mariolungelo;BIGGEST ever Swine Flu outbreak threatens South Africa, says analyst.;0;
0;2012-03-07;Swine Flu Guru;@SwineFluGuru;Mpuma farmers warned of swine flu threat - News24 http://n24.cm/y4F51i ;0;
0;2012-03-06;Boinelo Lencoe ;@Neloboi;Mpuma farmers warned of swine flu threat http://n24.cm/xMhYlD  (Sent via News24 BlackBerry app);0;
0;2012-03-06;bob;@0845471052;“@News24: Mpuma farmers warned of swine flu threat http://n24.cm/wTTMkT ” Cameras all over the place !!!;0;
0;2012-03-06;kenneth barrett;@myoptimalhealth;Mpuma farmers warned of swine flu threat | News24 http://bit.ly/x4x8q4 ;0;
0;2012-03-06;Swineflu (H1N1) News;@News_SwineFlu;#swineflu Mpuma farmers warned of swine flu threat http://n24.cm/Aq8ctN ;0;
0;2012-03-06;Got Agel;@GotAgel4U2;Mpuma farmers warned of swine flu threat | News24: Mpuma farmers warned of swine flu threat| News24|South Africa... http://bit.ly/vZkHLM ;0;
0;2012-03-06;Swine Flu Protection;@swine_flu_pro;http://bit.ly/4ngDZN  Mpuma farmers warned of swine flu threat | News24: Mpuma farmers warned of swine flu threat... http://bit.ly/An0WAZ ;0;
0;2012-03-06;Swine Flu Expert;@swinefluexpert;Mpuma farmers warned of swine flu threat | News24 http://bit.ly/wUQAYV ;0;
0;2012-03-06;tommmi;@tommmi;Mpuma farmers warned of swine flu threat | News24 http://bit.ly/AfUbUV ;0;
0;2012-03-06;Swine Flu;@SwineFluTicker;Mpuma farmers warned of swine flu threat | News24: Mpuma farmers warned of swine flu threat| News24|South Africa... http://bit.ly/wB4Oyo ;0;
0;2012-03-06;2010nw;@2010nw;Mpuma farmers warned of swine flu threat - http://n24.cm/wTTMkT  @MPGov @FemaleFarmerNW @FarmersWeeklySA;1;
0;2012-03-06;J. Meiring Borcherds;@mborcherds;@CCBH_Net “@News24: Mpuma farmers warned of swine flu threat http://n24.cm/wTTMkT ”;0;
0;2012-03-06;#swineflu;@suineflu;#swineflu Mpuma farmers warned of swine flu threat: Mpumalanga farmers have been warned they face a swine flu th... http://n24.cm/Aq8ctN ;0;
0;2012-03-06;Anton van den Heever;@AntonsTravels;Mpuma farmers warned of swine flu threat http://n24.cm/xMhYlD  (Sent via News24 BlackBerry app);0;
0;2012-03-06;Swine Flu Info;@swineflu2;Mpuma farmers warned of swine flu threat: Mpumalanga farmers have been warned they face a swine flu threat, and ... http://n24.cm/Aq8ctN ;0;
0;2012-03-06;Nkosinathi™;@Nutty_M;:-( RT @News24: Mpuma farmers warned of swine flu threat http://n24.cm/wTTMkT ;0;
0;2012-03-06;Sibusiso S Rakgolela;@Sbu_THE_Vandal;Mpuma farmers warned of swine flu threat http://dlvr.it/1HMlLN ;0;
0;2012-03-06;News24;@News24;Mpuma farmers warned of swine flu threat http://n24.cm/wTTMkT ;2;
0;2012-03-06;Tueur de Grippe✏;@Flu_Killer;Mpuma hit by swine flu: http://iol.io/a0xf9  #flu Dog flu, bird flu, and man flu, you name it, I kill it.@WHO;0;
0;2012-03-06;Swine Flu News;@newsonswineflu;Mpuma hit by swine flu: African swine flu exists in wild pigs and can be transmitted through close contact. Motl... http://bit.ly/zk2stA ;0;
0;2012-03-06;Swine Flu;@SwineFluTicker;Mpuma hit by swine flu: By SAPA Farmers were being told to keep uninfected animals away from infected pigs “to c... http://bit.ly/wwTiSJ ;0;
0;2012-03-04;♥TEE BOOGIE!!!! :);@EyezLo_MindGon;Swine flu, west Nile, don't bring it back!! @IAmDreamMusic: Just got the OK...I'm going to SOUTH AFRICA in May....#PassportStatus;0;
0;2012-03-01;Rosinii;@Guns_n_Rosins;@Dj4our5ive remember performing in South Africa? You guys were sick as swine-flu! #salute;0;
0;2011-12-01;Alex V. White;@swineflu_virus;South Africa launches new drive to cut HIV infection http://reut.rs/spYTcR ;0;
0;2011-11-24;Cody Bell;@HuslinOne;Happy Thanksgiving to my friends & family in #USA. We wanted a Thanksgiving with Ostrich here in #SouthAfrica but can't due to swine flu.;0;
0;2011-10-05;Doug;@hforme;Flu? Must b swine flu....http://n24.cm/oFAdzB ;0;
0;2011-10-05;Naeem Haffejee;@NaeemH7;Julius Malema admitted to hospital: http://n24.cm/qIuvKW  #prayforjujuNOT - Swine flu possibly ?;0;
0;2011-10-05;Boerq;@Boerq;Swine FLu?? selfs die virusse al gatvol vir hom... RT @DJFreshSA: RT @News24: Julius Malema admitted to hospital http://n24.cm/rcC69L ;0;
0;2011-10-05;South Africa News;@SouthAfrica_SOS;@CBStrydom: @Werner_Patat flu-like syptoms,ek hoop dis swineflu,hy kan dit mos kry want hy is 'n vark. ;0;
0;2011-08-03;;@vaginasrauhl;Urgh feeling so weak and sick :/ there's been a couple of cases of swine flu in south africa. My friend has it. Think I'm getting it too :(;0;
0;2011-08-02;Free download soft;@68share;Prevent swine flu: Swine flu has hit South Africa with full force. Here's what you need to know about the transm... http://bit.ly/mOCzZw;0;
0;2011-07-01;Julie Meek;@Julie462IttPge;Most Active Stories: South Africa swine flu :P http://bit.ly/iOqfPi ;0;
0;2011-07-01;Carrol Bontrager;@Carrol544FyzThu;swine flu Most Active Stories: South Africa ) http://bit.ly/iOqfPi ;0;
0;2011-06-21;InDevR;@InDevR_Inc;RT @swineflufirst: South Africa Department of Health Prepares to Tackle Swine Flu Outbreak http://bit.ly/mIeE4I;0;
0;2011-06-21;Tye Bezuidenhout;@tye_15;SWINE flu hits South Africa again,220 people confirmed infected!;0;
0;2011-06-21;heepto;@heepto;South Africa Department of Health Prepares to Tackle Swine Flu Outbreak http://p.ost.im/p/wt4nU;0;
0;2011-06-20;Swine Flu;@SwineFluTicker;South Africa Department of Health Prepares to Tackle Swine Flu Outbreak: South Africa is at present facing the o... http://bit.ly/mwvo2I;0;
0;2011-06-20;7thSpace Interactive;@7thSpaceCom;News: South Africa: No need to panic over swine flu - dept - http://7thspace.com/go/386583/;0;
0;2011-06-20;Live H1N1;@live_h1n1;South Africa Department of Health Prepares to Tackle #SwineFlu Outbreak - TopNews New Zealand : http://bit.ly/lYt6U2;0;
0;2011-06-20;Press Office;@PressOfficeEU;Press Alert: South Africa: No need to panic over swine flu - dept ... http://bit.ly/m9Nxa9;0;
0;2011-06-20;News Reactions;@NewsReactions;South Africa: No need to panic over swine flu - dept ... - http://bit.ly/m9Nxa9;0;
0;2011-06-19;Swine Flu;@H1N1swineflu;#swine #flu Swine flu mumps closes Joburg school News24 South Africa News: Swine flu, mumps closes Joburg school... http://bit.ly/lfuUw5;0;
0;2011-06-18;Swine Flu;@H1N1swineflu;#swine #flu SA urged to seek treatment for flu: Around 15 people have died in South Africa from so-called swine ... http://bit.ly/mhivGY;0;
0;2011-06-17;Swine Flu Protection;@swine_flu_pro;http://bit.ly/4ngDZN WHO: South Africa battling flu few other global hot spots: Jun 17, 2011 (CIDRAP News) – Wi... http://bit.ly/lf0dvu;0;
0;2011-06-17;Swine Flu;@SwineFluTicker;Swine flu mumps closes Joburg school News24 South Africa News: Swine flu, mumps closes Joburg school: News24: So... http://bit.ly/mwFvCy;0;
0;2011-06-16;Flu_Alert_Swine_Flu;@Flu_alert;RT @hniman: Commentary on #H1N1 deaths in South Africa #swineflu http://bit.ly/jm4nPb ;0;
0;2011-06-16;Henry L Niman PhD;@hniman;Commentary on #H1N1 deaths in South Africa #swineflu http://bit.ly/jm4nPb ;0;
0;2011-06-16;Flu_Alert_Swine_Flu;@Flu_alert;RT @hniman: 22 symptomatic contacts of #H1N1 fatal infection in Swaziland (patient died in South Africa) #swineflu http://bit.ly/lTdakM ;0;
0;2011-06-16;Live H1N1;@live_h1n1;RT @hniman: 22 symptomatic contacts of #H1N1 fatal infection in Swaziland (patient died in South Africa) #swineflu http://bit.ly/lTdakM ;0;
0;2011-06-16;Flu_Alert_Swine_Flu;@Flu_alert;RT @hniman: Commentary on #H1N1 alert issued by Swaziland in association with deaths in South Africa #swineflu http://bit.ly/muaFkQ ;0;
0;2011-06-16;Flu_Alert_Swine_Flu;@Flu_alert;RT @hniman: #H1N1 rapidly spreading in South Africa and Swaziland may be linked to Turkey #swineflu http://bit.ly/kVGRZo ;0;
0;2011-06-16;Live H1N1;@live_h1n1;RT @hniman: Commentary on #H1N1 alert issued by Swaziland in association with deaths in South Africa #swineflu http://bit.ly/muaFkQ ;0;
0;2011-06-16;Henry L Niman PhD;@hniman;Commentary on #H1N1 alert issued by Swaziland in association with deaths in South Africa #swineflu http://bit.ly/muaFkQ ;0;
0;2011-06-16;Live H1N1;@live_h1n1;RT @hniman: #H1N1 rapidly spreading in South Africa and Swaziland may be linked to Turkey #swineflu http://bit.ly/kVGRZo ;0;
0;2011-06-16;Henry L Niman PhD;@hniman;#H1N1 rapidly spreading in South Africa and Swaziland may be linked to Turkey #swineflu http://bit.ly/kVGRZo ;0;
0;2011-06-16;Henry L Niman PhD;@hniman;Detail on 22 symptomatic contacts of fatal #H1N1 case in Swaziland (patient died in hospital in South Africa) #swineflu http://bit.ly/mSHh95 ;0;
0;2011-06-16;Henry L Niman PhD;@hniman;22 symptomatic contacts of #H1N1 fatal infection in Swaziland (patient died in South Africa) #swineflu http://bit.ly/lTdakM ;0;
0;2011-06-15;Flu Outbreak Tracker;@TM_Outbreak;Swine flu kills city man - IOL | Breaking News | South Africa News | World N.. http://bit.ly/k0im8T (via @SwineFluBeware);0;
0;2011-06-15;Arkanoid Legent;@arkanoidlegent;South Africa : Swine flu kills city man http://goo.gl/fb/xzehO;0;
0;2011-06-15;Got Agel;@GotAgel4U2;Swine flu mumps closes Joburg school News24 South Africa News: Swine flu, mumps closes Joburg school: News24: So... http://bit.ly/jPfi3m;0;
0;2011-06-15;tommmi;@tommmi;Swine flu mumps closes Joburg school News24 South Africa News http://bit.ly/m4WAt6;0;
0;2011-06-14;Magezi;@Gapumike;@cmalungana beware of swine flu is back in south Africa;0;
0;2011-06-14;David Ramadibane;@davidramadibane;12 deaths and 220 cases of Swine flu have been confirmed in South Africa.Get tested;0;
0;2011-06-14;Sandi Ndlovu;@SandiNdlovu;Swine flu back in South Africa? #notcool;0;
0;2011-06-14;Kenny Bogopane;@kennybogopane;I thought they got rid of swine flu in South Africa;0;
0;2011-06-14;Camel;@camel_za;[n24.top] Swine flu, mumps closes Joburg school http://www.news24.com/SouthAfrica/News/Swine-flu-mumps-closes-Joburg-school-2011061;0;
0;2011-06-14;eLoxion.com;@eloxion;#eLoxion Swine flu, mumps closes Joburg school: A Johannesburg school has closed for a week after a... http://n24.cm/lKzPSz #SouthAfrica;0;
0;2011-06-13;Gїηα;@0pinion8d;#Health | #SouthAfrica | RT @TimesLIVE: 129 #Swine flu cases reported in #Gauteng http://bit.ly/krNLAR;0;
0;2011-06-13;EarthGerm.com;@EarthGerm;http://ow.ly/1tL1d9 129 #Swine #flu cases reported in Gauteng, #SouthAfrica. Track #flu in ZA with http://ow.ly/1tCcRw;0;
0;2011-06-13;EarthGerm.com;@EarthGerm;http://ow.ly/1tL1d9 129 #Swine #flu cases reported in Gauteng, #SouthAfrica. Track #flu in ZA with http://ow.ly/5gYnC;0;
0;2011-06-13;Ayanda Bikitsha;@ayandabikitsha;RT @JoziGoddess: Swine flu in South Africa! And they tell us after 200 people get it?!;0;
0;2011-06-13;Chris Moon;@manik;Oink, been there RT @JoziGoddess: Swine flu in South Africa! And they tell us after 200 people get it?!;0;
0;2011-06-13;Setshwana ;@Tsidim;Secrecy bill! RT @JoziGoddess: Swine flu in South Africa! And they tell us after 200 people get it?!;0;
0;2011-06-13;#RIPRuthFirst;@JoziGoddess;Swine flu in South Africa! And they tell us after 200 people get it?!;2;
0;2011-06-13;IG: 1NEEMZ to you;@neomoretlwe;Swine flu is back... Are u ready South Africa.... #H1N1;0;
0;2011-06-08;Marie-Louise James ;@james_marie;swine flu is back in south africa pls be careful peeps one death reported in pmb kzn SA,;0;
0;2011-05-25;Dr. Phyllis Ritchie;@DrPRitchie;Swine Flu Isolated in South Africa http://pulsene.ws/1FLWv;0;
0;2011-05-24;Dr. Phyllis Ritchie;@DrPRitchie;Swine Flu Isolated in South Africa http://pulsene.ws/1FLWv;0;
0;2011-05-24;Alex V. White;@swineflu_virus;South Africa culls 10,000 ostriches to halt avian flu http://reut.rs/k2Olc7;0;
0;2011-05-22;Dr. Phyllis Ritchie;@DrPRitchie;Swine Flu Isolated in South Africa http://pulsene.ws/1FLWv;0;
0;2011-05-21;Dr. Phyllis Ritchie;@DrPRitchie;Swine Flu Isolated in South Africa http://pulsene.ws/1FLWv;0;
0;2011-05-20;Dr. Phyllis Ritchie;@DrPRitchie;Swine Flu Isolated in South Africa http://pulsene.ws/1FLWv;0;
0;2011-05-19;Flu Outbreak Tracker;@TM_Outbreak;Global Health Council - Swine Flu Isolated in South Africa http://bit.ly/mQ9Gk4 (via @lstmjournals);0;
0;2011-05-06;igshaan;@dadicatedboy;Its winter in south africa please swine flu stay in mexico;0;
0;2011-04-04;Swine Flu Protection;@swine_flu_pro;http://bit.ly/4ngDZN South Africa: Limpopo steps up H1N1 immunization: Pretoria - In an attempt to prevent and m... http://bit.ly/egHjbD;0;
0;2011-03-16;Masa Horie;@SwineFluStory;[SwineFluInfo] Why is there no swine flu in south africa? » Flu Symptoms 2011: I was just watching the news and ... http://bit.ly/dQkkz2;0;
0;2011-03-16;netpediatrics;@netpediatrics;Why is there no swine flu in south africa? http://www.symptomsoftheflu.com/?p=608;0;
0;2011-02-22;Alex V. White;@swineflu_virus;South Africa plans urgent clean-up of toxic mine liquid http://reut.rs/g5wFhn;0;
0;2011-02-02;alysa walker;@alergyalysa;Cough Cold and Allergy hay Fever Remedies - South Africa - Market ...: An outbreak of the H1N1 (swine flu) raise... http://bit.ly/g7EETM;0;
0;2011-02-01;Just Referred;@justReferred;Swine flu vaccine causes narcolepsy:study: News24: Sci-Tech: News:Swine flu vaccine causes narcolepsy:stu #SouthAfrica: http://bit.ly/dSBvDF;0;
0;2011-01-17;MSN South Africa;@MSNSouthAfrica;Search for more about swine flu in South Africa http://ow.ly/3EZpq #search #news;0;
0;2011-01-14;Korrupsjon;@Korrupsjon;MEDIA REACTION: SWINE FLU, IRAQ, OBAMA, TALIBAN, CIA, ARMENIA, SOUTH AFRICA, ICELAND http://wikileaks.ch/cable/2009/04/09BERLIN485.html;0;
0;2010-12-27;timesSAguardian News;@timesSAguardian;England reports new #Swine #Flu deaths: News24: World: #Swine #Flu:England reports new #Swine #Flu death #South-Africa: http://bit.ly/i9SnAJ;0;
0;2010-12-27;timesSAguardian News;@timesSAguardian;Swine flu kills 56 in #Egypt since October:The virus has infected 16,373 people, of whom 281 died, since #South-Africa: http://bit.ly/hAdez0;0;
0;2010-11-28;Alex V. White;@swineflu_virus;South Africa Assesses Progress in Fight Against AIDS http://bit.ly/ha51tH;0;
